Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds
LEC,16,1.0,0 days 00:40:56.330000,,0 days 00:00:46.389000,,MEDIUM,1.0,True,Ferrari,1254,False,2456.33
LEC,16,2.0,,0 days 00:00:26.854000,0 days 00:00:41.743000,,HARD,1.0,True,Ferrari,14,False,
LEC,16,3.0,0 days 00:01:24.624000,0 days 00:00:24.007000,0 days 00:00:38.235000,0 days 00:00:22.382000,HARD,2.0,True,Ferrari,1,True,84.624
LEC,16,4.0,0 days 00:01:22.625000,0 days 00:00:21.892000,0 days 00:00:38.779000,0 days 00:00:21.954000,HARD,3.0,True,Ferrari,1,True,82.625
LEC,16,5.0,0 days 00:01:21.795000,0 days 00:00:21.314000,0 days 00:00:38.513000,0 days 00:00:21.968000,HARD,4.0,True,Ferrari,1,True,81.795
LEC,16,6.0,0 days 00:01:21.145000,0 days 00:00:21.568000,0 days 00:00:38.168000,0 days 00:00:21.409000,HARD,5.0,True,Ferrari,1,True,81.145
LEC,16,7.0,0 days 00:01:20.980000,0 days 00:00:21.370000,0 days 00:00:38.056000,0 days 00:00:21.554000,HARD,6.0,True,Ferrari,1,True,80.98
LEC,16,8.0,0 days 00:01:21.030000,0 days 00:00:21.250000,0 days 00:00:38.171000,0 days 00:00:21.609000,HARD,7.0,True,Ferrari,1,False,81.03
LEC,16,9.0,0 days 00:01:20.114000,0 days 00:00:21.092000,0 days 00:00:37.612000,0 days 00:00:21.410000,HARD,8.0,True,Ferrari,1,True,80.114
LEC,16,10.0,0 days 00:01:20.775000,0 days 00:00:21.036000,0 days 00:00:37.886000,0 days 00:00:21.853000,HARD,9.0,True,Ferrari,1,False,80.775
LEC,16,11.0,0 days 00:01:21.046000,0 days 00:00:21.279000,0 days 00:00:38.236000,0 days 00:00:21.531000,HARD,10.0,True,Ferrari,1,False,81.046
LEC,16,12.0,0 days 00:01:20.252000,0 days 00:00:20.949000,0 days 00:00:37.730000,0 days 00:00:21.573000,HARD,11.0,True,Ferrari,1,False,80.252
LEC,16,13.0,0 days 00:01:19.017000,0 days 00:00:20.818000,0 days 00:00:36.898000,0 days 00:00:21.301000,HARD,12.0,True,Ferrari,1,True,79.017
LEC,16,14.0,0 days 00:01:19.913000,0 days 00:00:20.847000,0 days 00:00:38.003000,0 days 00:00:21.063000,HARD,13.0,True,Ferrari,1,False,79.913
LEC,16,15.0,0 days 00:01:19.838000,0 days 00:00:20.763000,0 days 00:00:37.770000,0 days 00:00:21.305000,HARD,14.0,True,Ferrari,1,False,79.838
LEC,16,16.0,0 days 00:01:20.156000,0 days 00:00:21.139000,0 days 00:00:37.516000,0 days 00:00:21.501000,HARD,15.0,True,Ferrari,1,False,80.156
LEC,16,17.0,0 days 00:01:20.279000,0 days 00:00:20.925000,0 days 00:00:37.498000,0 days 00:00:21.856000,HARD,16.0,True,Ferrari,1,False,80.279
LEC,16,18.0,0 days 00:01:19.580000,0 days 00:00:20.612000,0 days 00:00:37.578000,0 days 00:00:21.390000,HARD,17.0,True,Ferrari,1,False,79.58
LEC,16,19.0,0 days 00:01:18.842000,0 days 00:00:20.806000,0 days 00:00:36.890000,0 days 00:00:21.146000,HARD,18.0,True,Ferrari,1,True,78.842
LEC,16,20.0,0 days 00:01:18.724000,0 days 00:00:20.573000,0 days 00:00:37.018000,0 days 00:00:21.133000,HARD,19.0,True,Ferrari,1,True,78.724
LEC,16,21.0,0 days 00:01:18.472000,0 days 00:00:20.609000,0 days 00:00:36.874000,0 days 00:00:20.989000,HARD,20.0,True,Ferrari,1,True,78.472
LEC,16,22.0,0 days 00:01:18.620000,0 days 00:00:20.591000,0 days 00:00:37.004000,0 days 00:00:21.025000,HARD,21.0,True,Ferrari,1,False,78.62
LEC,16,23.0,0 days 00:01:18.458000,0 days 00:00:20.638000,0 days 00:00:36.755000,0 days 00:00:21.065000,HARD,22.0,True,Ferrari,1,True,78.458
LEC,16,24.0,0 days 00:01:18.725000,0 days 00:00:20.436000,0 days 00:00:37.261000,0 days 00:00:21.028000,HARD,23.0,True,Ferrari,1,False,78.725
LEC,16,25.0,0 days 00:01:18.973000,0 days 00:00:20.408000,0 days 00:00:37.435000,0 days 00:00:21.130000,HARD,24.0,True,Ferrari,1,False,78.973
LEC,16,26.0,0 days 00:01:18.445000,0 days 00:00:20.305000,0 days 00:00:37.048000,0 days 00:00:21.092000,HARD,25.0,True,Ferrari,1,True,78.445
LEC,16,27.0,0 days 00:01:18.351000,0 days 00:00:20.507000,0 days 00:00:36.769000,0 days 00:00:21.075000,HARD,26.0,True,Ferrari,1,True,78.351
LEC,16,28.0,0 days 00:01:18.710000,0 days 00:00:20.535000,0 days 00:00:37.208000,0 days 00:00:20.967000,HARD,27.0,True,Ferrari,1,False,78.71
LEC,16,29.0,0 days 00:01:19.053000,0 days 00:00:20.429000,0 days 00:00:37.312000,0 days 00:00:21.312000,HARD,28.0,True,Ferrari,1,False,79.053
LEC,16,30.0,0 days 00:01:19.935000,0 days 00:00:21.091000,0 days 00:00:37.380000,0 days 00:00:21.464000,HARD,29.0,True,Ferrari,1,False,79.935
LEC,16,31.0,0 days 00:01:18.393000,0 days 00:00:20.706000,0 days 00:00:36.687000,0 days 00:00:21,HARD,30.0,True,Ferrari,1,False,78.393
LEC,16,32.0,0 days 00:01:19.125000,0 days 00:00:20.483000,0 days 00:00:37.216000,0 days 00:00:21.426000,HARD,31.0,True,Ferrari,1,False,79.125
LEC,16,33.0,0 days 00:01:18.494000,0 days 00:00:20.510000,0 days 00:00:36.916000,0 days 00:00:21.068000,HARD,32.0,True,Ferrari,1,False,78.494
LEC,16,34.0,0 days 00:01:19.319000,0 days 00:00:20.412000,0 days 00:00:37.589000,0 days 00:00:21.318000,HARD,33.0,True,Ferrari,1,False,79.319
LEC,16,35.0,0 days 00:01:18.530000,0 days 00:00:20.503000,0 days 00:00:36.672000,0 days 00:00:21.355000,HARD,34.0,True,Ferrari,1,False,78.53
LEC,16,36.0,0 days 00:01:18.689000,0 days 00:00:20.697000,0 days 00:00:36.919000,0 days 00:00:21.073000,HARD,35.0,True,Ferrari,1,False,78.689
LEC,16,37.0,0 days 00:01:18.925000,0 days 00:00:21.082000,0 days 00:00:36.570000,0 days 00:00:21.273000,HARD,36.0,True,Ferrari,1,False,78.925
LEC,16,38.0,0 days 00:01:18.528000,0 days 00:00:20.612000,0 days 00:00:36.704000,0 days 00:00:21.212000,HARD,37.0,True,Ferrari,1,False,78.528
LEC,16,39.0,0 days 00:01:18.181000,0 days 00:00:20.815000,0 days 00:00:36.297000,0 days 00:00:21.069000,HARD,38.0,True,Ferrari,1,True,78.181
LEC,16,40.0,0 days 00:01:18.733000,0 days 00:00:20.538000,0 days 00:00:37.054000,0 days 00:00:21.141000,HARD,39.0,True,Ferrari,1,False,78.733
LEC,16,41.0,0 days 00:01:18.694000,0 days 00:00:20.486000,0 days 00:00:36.988000,0 days 00:00:21.220000,HARD,40.0,True,Ferrari,1,False,78.694
LEC,16,42.0,0 days 00:01:19.277000,0 days 00:00:20.683000,0 days 00:00:37.359000,0 days 00:00:21.235000,HARD,41.0,True,Ferrari,1,False,79.277
LEC,16,43.0,0 days 00:01:17.865000,0 days 00:00:20.293000,0 days 00:00:36.710000,0 days 00:00:20.862000,HARD,42.0,True,Ferrari,1,True,77.865
LEC,16,44.0,0 days 00:01:18.276000,0 days 00:00:20.687000,0 days 00:00:36.752000,0 days 00:00:20.837000,HARD,43.0,True,Ferrari,1,False,78.276
LEC,16,45.0,0 days 00:01:18.541000,0 days 00:00:20.582000,0 days 00:00:36.789000,0 days 00:00:21.170000,HARD,44.0,True,Ferrari,1,False,78.541
LEC,16,46.0,0 days 00:01:18.567000,0 days 00:00:20.600000,0 days 00:00:37.066000,0 days 00:00:20.901000,HARD,45.0,True,Ferrari,1,False,78.567
LEC,16,47.0,0 days 00:01:19.185000,0 days 00:00:20.506000,0 days 00:00:37.404000,0 days 00:00:21.275000,HARD,46.0,True,Ferrari,1,False,79.185
LEC,16,48.0,0 days 00:01:17.941000,0 days 00:00:20.379000,0 days 00:00:36.484000,0 days 00:00:21.078000,HARD,47.0,True,Ferrari,1,False,77.941
LEC,16,49.0,0 days 00:01:18.506000,0 days 00:00:20.674000,0 days 00:00:36.889000,0 days 00:00:20.943000,HARD,48.0,True,Ferrari,1,False,78.506
LEC,16,50.0,0 days 00:01:18.185000,0 days 00:00:20.293000,0 days 00:00:36.878000,0 days 00:00:21.014000,HARD,49.0,True,Ferrari,1,False,78.185
LEC,16,51.0,0 days 00:01:17.790000,0 days 00:00:20.269000,0 days 00:00:36.519000,0 days 00:00:21.002000,HARD,50.0,True,Ferrari,1,True,77.79
LEC,16,52.0,0 days 00:01:18.311000,0 days 00:00:20.381000,0 days 00:00:36.839000,0 days 00:00:21.091000,HARD,51.0,True,Ferrari,1,False,78.311
LEC,16,53.0,0 days 00:01:17.748000,0 days 00:00:20.319000,0 days 00:00:36.629000,0 days 00:00:20.800000,HARD,52.0,True,Ferrari,12,True,77.748
LEC,16,54.0,0 days 00:01:17.357000,0 days 00:00:20.182000,0 days 00:00:36.412000,0 days 00:00:20.763000,HARD,53.0,True,Ferrari,1,True,77.357
LEC,16,55.0,0 days 00:01:17.444000,0 days 00:00:20.377000,0 days 00:00:36.322000,0 days 00:00:20.745000,HARD,54.0,True,Ferrari,1,False,77.444
LEC,16,56.0,0 days 00:01:17.266000,0 days 00:00:20.173000,0 days 00:00:36.255000,0 days 00:00:20.838000,HARD,55.0,True,Ferrari,1,True,77.266
LEC,16,57.0,0 days 00:01:17.640000,0 days 00:00:20.132000,0 days 00:00:36.818000,0 days 00:00:20.690000,HARD,56.0,True,Ferrari,1,False,77.64
LEC,16,58.0,0 days 00:01:17.028000,0 days 00:00:20.246000,0 days 00:00:36.138000,0 days 00:00:20.644000,HARD,57.0,True,Ferrari,1,True,77.028
LEC,16,59.0,0 days 00:01:17.034000,0 days 00:00:20.420000,0 days 00:00:36.197000,0 days 00:00:20.417000,HARD,58.0,True,Ferrari,1,False,77.034
LEC,16,60.0,0 days 00:01:16.414000,0 days 00:00:19.989000,0 days 00:00:36.033000,0 days 00:00:20.392000,HARD,59.0,True,Ferrari,1,True,76.414
LEC,16,61.0,0 days 00:01:16.863000,0 days 00:00:20.047000,0 days 00:00:36.432000,0 days 00:00:20.384000,HARD,60.0,True,Ferrari,1,False,76.863
LEC,16,62.0,0 days 00:01:17.454000,0 days 00:00:20.116000,0 days 00:00:36.443000,0 days 00:00:20.895000,HARD,61.0,True,Ferrari,1,False,77.454
LEC,16,63.0,0 days 00:01:16.971000,0 days 00:00:20.095000,0 days 00:00:36.187000,0 days 00:00:20.689000,HARD,62.0,True,Ferrari,1,False,76.971
LEC,16,64.0,0 days 00:01:16.560000,0 days 00:00:19.996000,0 days 00:00:35.953000,0 days 00:00:20.611000,HARD,63.0,True,Ferrari,1,False,76.56
LEC,16,65.0,0 days 00:01:16.607000,0 days 00:00:20.094000,0 days 00:00:35.912000,0 days 00:00:20.601000,HARD,64.0,True,Ferrari,1,False,76.607
LEC,16,66.0,0 days 00:01:16.489000,0 days 00:00:20.092000,0 days 00:00:36.050000,0 days 00:00:20.347000,HARD,65.0,True,Ferrari,1,False,76.489
LEC,16,67.0,0 days 00:01:15.941000,0 days 00:00:19.908000,0 days 00:00:35.718000,0 days 00:00:20.315000,HARD,66.0,True,Ferrari,1,True,75.941
LEC,16,68.0,0 days 00:01:16.082000,0 days 00:00:19.824000,0 days 00:00:35.719000,0 days 00:00:20.539000,HARD,67.0,True,Ferrari,1,False,76.082
LEC,16,69.0,0 days 00:01:16.373000,0 days 00:00:20.074000,0 days 00:00:35.848000,0 days 00:00:20.451000,HARD,68.0,True,Ferrari,1,False,76.373
LEC,16,70.0,0 days 00:01:15.767000,0 days 00:00:19.928000,0 days 00:00:35.516000,0 days 00:00:20.323000,HARD,69.0,True,Ferrari,1,True,75.767
LEC,16,71.0,0 days 00:01:15.162000,0 days 00:00:19.719000,0 days 00:00:35.501000,0 days 00:00:19.942000,HARD,70.0,True,Ferrari,1,True,75.162
LEC,16,72.0,0 days 00:01:15.547000,0 days 00:00:19.716000,0 days 00:00:35.511000,0 days 00:00:20.320000,HARD,71.0,True,Ferrari,1,False,75.547
LEC,16,73.0,0 days 00:01:16.219000,0 days 00:00:19.958000,0 days 00:00:35.883000,0 days 00:00:20.378000,HARD,72.0,True,Ferrari,1,False,76.219
LEC,16,74.0,0 days 00:01:16.105000,0 days 00:00:19.924000,0 days 00:00:35.853000,0 days 00:00:20.328000,HARD,73.0,True,Ferrari,1,False,76.105
LEC,16,75.0,0 days 00:01:16.387000,0 days 00:00:19.840000,0 days 00:00:36.038000,0 days 00:00:20.509000,HARD,74.0,True,Ferrari,1,False,76.387
LEC,16,76.0,0 days 00:01:16.808000,0 days 00:00:20.175000,0 days 00:00:36.346000,0 days 00:00:20.287000,HARD,75.0,True,Ferrari,1,False,76.808
LEC,16,77.0,0 days 00:01:16.933000,0 days 00:00:20.067000,0 days 00:00:36.196000,0 days 00:00:20.670000,HARD,76.0,True,Ferrari,1,False,76.933
LEC,16,78.0,0 days 00:01:18.636000,0 days 00:00:20.278000,0 days 00:00:36.319000,0 days 00:00:22.039000,HARD,77.0,True,Ferrari,1,False,78.636
PIA,81,1.0,0 days 00:40:58.744000,,0 days 00:00:47.944000,,MEDIUM,2.0,False,McLaren,1254,False,2458.744
PIA,81,2.0,,0 days 00:00:26.081000,0 days 00:00:41.880000,,HARD,2.0,False,McLaren,14,False,
PIA,81,3.0,0 days 00:01:24.953000,0 days 00:00:23.960000,0 days 00:00:38.571000,0 days 00:00:22.422000,HARD,3.0,False,McLaren,1,True,84.953
PIA,81,4.0,0 days 00:01:22.314000,0 days 00:00:21.687000,0 days 00:00:38.788000,0 days 00:00:21.839000,HARD,4.0,False,McLaren,1,True,82.314
PIA,81,5.0,0 days 00:01:22.019000,0 days 00:00:21.435000,0 days 00:00:38.378000,0 days 00:00:22.206000,HARD,5.0,False,McLaren,1,True,82.019
PIA,81,6.0,0 days 00:01:21.354000,0 days 00:00:21.409000,0 days 00:00:38.129000,0 days 00:00:21.816000,HARD,6.0,False,McLaren,1,True,81.354
PIA,81,7.0,0 days 00:01:20.808000,0 days 00:00:21.207000,0 days 00:00:37.680000,0 days 00:00:21.921000,HARD,7.0,False,McLaren,1,True,80.808
PIA,81,8.0,0 days 00:01:21.058000,0 days 00:00:21.425000,0 days 00:00:37.957000,0 days 00:00:21.676000,HARD,8.0,False,McLaren,1,False,81.058
PIA,81,9.0,0 days 00:01:19.906000,0 days 00:00:21.181000,0 days 00:00:37.382000,0 days 00:00:21.343000,HARD,9.0,False,McLaren,1,True,79.906
PIA,81,10.0,0 days 00:01:20.890000,0 days 00:00:21.262000,0 days 00:00:37.970000,0 days 00:00:21.658000,HARD,10.0,False,McLaren,1,False,80.89
PIA,81,11.0,0 days 00:01:20.898000,0 days 00:00:21.439000,0 days 00:00:37.991000,0 days 00:00:21.468000,HARD,11.0,False,McLaren,1,False,80.898
PIA,81,12.0,0 days 00:01:20.135000,0 days 00:00:21.210000,0 days 00:00:37.442000,0 days 00:00:21.483000,HARD,12.0,False,McLaren,1,False,80.135
PIA,81,13.0,0 days 00:01:18.745000,0 days 00:00:20.677000,0 days 00:00:36.996000,0 days 00:00:21.072000,HARD,13.0,False,McLaren,1,True,78.745
PIA,81,14.0,0 days 00:01:20.014000,0 days 00:00:21.241000,0 days 00:00:37.715000,0 days 00:00:21.058000,HARD,14.0,False,McLaren,1,False,80.014
PIA,81,15.0,0 days 00:01:20.264000,0 days 00:00:20.828000,0 days 00:00:38.137000,0 days 00:00:21.299000,HARD,15.0,False,McLaren,1,False,80.264
PIA,81,16.0,0 days 00:01:19.829000,0 days 00:00:20.949000,0 days 00:00:37.351000,0 days 00:00:21.529000,HARD,16.0,False,McLaren,1,False,79.829
PIA,81,17.0,0 days 00:01:20.028000,0 days 00:00:20.967000,0 days 00:00:37.697000,0 days 00:00:21.364000,HARD,17.0,False,McLaren,1,False,80.028
PIA,81,18.0,0 days 00:01:19.832000,0 days 00:00:21.157000,0 days 00:00:37.357000,0 days 00:00:21.318000,HARD,18.0,False,McLaren,1,False,79.832
PIA,81,19.0,0 days 00:01:19.179000,0 days 00:00:20.809000,0 days 00:00:37.085000,0 days 00:00:21.285000,HARD,19.0,False,McLaren,1,False,79.179
PIA,81,20.0,0 days 00:01:19.055000,0 days 00:00:20.712000,0 days 00:00:37.118000,0 days 00:00:21.225000,HARD,20.0,False,McLaren,1,False,79.055
PIA,81,21.0,0 days 00:01:18.601000,0 days 00:00:20.387000,0 days 00:00:36.969000,0 days 00:00:21.245000,HARD,21.0,False,McLaren,1,True,78.601
PIA,81,22.0,0 days 00:01:18.585000,0 days 00:00:20.647000,0 days 00:00:36.890000,0 days 00:00:21.048000,HARD,22.0,False,McLaren,1,True,78.585
PIA,81,23.0,0 days 00:01:18.658000,0 days 00:00:20.334000,0 days 00:00:37.060000,0 days 00:00:21.264000,HARD,23.0,False,McLaren,1,False,78.658
PIA,81,24.0,0 days 00:01:18.636000,0 days 00:00:20.402000,0 days 00:00:36.969000,0 days 00:00:21.265000,HARD,24.0,False,McLaren,1,False,78.636
PIA,81,25.0,0 days 00:01:18.784000,0 days 00:00:20.563000,0 days 00:00:37.104000,0 days 00:00:21.117000,HARD,25.0,False,McLaren,1,False,78.784
PIA,81,26.0,0 days 00:01:18.440000,0 days 00:00:20.567000,0 days 00:00:37.026000,0 days 00:00:20.847000,HARD,26.0,False,McLaren,1,True,78.44
PIA,81,27.0,0 days 00:01:18.523000,0 days 00:00:20.578000,0 days 00:00:36.875000,0 days 00:00:21.070000,HARD,27.0,False,McLaren,1,False,78.523
PIA,81,28.0,0 days 00:01:18.791000,0 days 00:00:20.568000,0 days 00:00:37.127000,0 days 00:00:21.096000,HARD,28.0,False,McLaren,1,False,78.791
PIA,81,29.0,0 days 00:01:19.010000,0 days 00:00:20.396000,0 days 00:00:37.420000,0 days 00:00:21.194000,HARD,29.0,False,McLaren,1,False,79.01
PIA,81,30.0,0 days 00:01:19.396000,0 days 00:00:20.878000,0 days 00:00:37.438000,0 days 00:00:21.080000,HARD,30.0,False,McLaren,1,False,79.396
PIA,81,31.0,0 days 00:01:18.449000,0 days 00:00:20.602000,0 days 00:00:36.817000,0 days 00:00:21.030000,HARD,31.0,False,McLaren,1,False,78.449
PIA,81,32.0,0 days 00:01:18.969000,0 days 00:00:20.636000,0 days 00:00:37.017000,0 days 00:00:21.316000,HARD,32.0,False,McLaren,1,False,78.969
PIA,81,33.0,0 days 00:01:19.060000,0 days 00:00:20.753000,0 days 00:00:37.224000,0 days 00:00:21.083000,HARD,33.0,False,McLaren,1,False,79.06
PIA,81,34.0,0 days 00:01:18.978000,0 days 00:00:20.604000,0 days 00:00:37.316000,0 days 00:00:21.058000,HARD,34.0,False,McLaren,1,False,78.978
PIA,81,35.0,0 days 00:01:18.605000,0 days 00:00:20.611000,0 days 00:00:36.941000,0 days 00:00:21.053000,HARD,35.0,False,McLaren,1,False,78.605
PIA,81,36.0,0 days 00:01:18.882000,0 days 00:00:20.535000,0 days 00:00:37.128000,0 days 00:00:21.219000,HARD,36.0,False,McLaren,1,False,78.882
PIA,81,37.0,0 days 00:01:18.612000,0 days 00:00:20.579000,0 days 00:00:36.889000,0 days 00:00:21.144000,HARD,37.0,False,McLaren,1,False,78.612
PIA,81,38.0,0 days 00:01:18.731000,0 days 00:00:20.572000,0 days 00:00:37.176000,0 days 00:00:20.983000,HARD,38.0,False,McLaren,1,False,78.731
PIA,81,39.0,0 days 00:01:18.362000,0 days 00:00:20.400000,0 days 00:00:36.952000,0 days 00:00:21.010000,HARD,39.0,False,McLaren,1,True,78.362
PIA,81,40.0,0 days 00:01:18.951000,0 days 00:00:20.474000,0 days 00:00:37.163000,0 days 00:00:21.314000,HARD,40.0,False,McLaren,1,False,78.951
PIA,81,41.0,0 days 00:01:18.846000,0 days 00:00:20.640000,0 days 00:00:36.985000,0 days 00:00:21.221000,HARD,41.0,False,McLaren,1,False,78.846
PIA,81,42.0,0 days 00:01:19.795000,0 days 00:00:20.515000,0 days 00:00:37.657000,0 days 00:00:21.623000,HARD,42.0,False,McLaren,1,False,79.795
PIA,81,43.0,0 days 00:01:18.198000,0 days 00:00:20.580000,0 days 00:00:36.779000,0 days 00:00:20.839000,HARD,43.0,False,McLaren,1,True,78.198
PIA,81,44.0,0 days 00:01:18.277000,0 days 00:00:20.560000,0 days 00:00:36.952000,0 days 00:00:20.765000,HARD,44.0,False,McLaren,1,False,78.277
PIA,81,45.0,0 days 00:01:18.082000,0 days 00:00:20.433000,0 days 00:00:36.655000,0 days 00:00:20.994000,HARD,45.0,False,McLaren,1,True,78.082
PIA,81,46.0,0 days 00:01:18.623000,0 days 00:00:20.420000,0 days 00:00:37.147000,0 days 00:00:21.056000,HARD,46.0,False,McLaren,1,False,78.623
PIA,81,47.0,0 days 00:01:18.399000,0 days 00:00:20.480000,0 days 00:00:36.871000,0 days 00:00:21.048000,HARD,47.0,False,McLaren,1,False,78.399
PIA,81,48.0,0 days 00:01:18.395000,0 days 00:00:20.406000,0 days 00:00:37.005000,0 days 00:00:20.984000,HARD,48.0,False,McLaren,1,False,78.395
PIA,81,49.0,0 days 00:01:18.136000,0 days 00:00:20.416000,0 days 00:00:36.774000,0 days 00:00:20.946000,HARD,49.0,False,McLaren,1,False,78.136
PIA,81,50.0,0 days 00:01:18.350000,0 days 00:00:20.434000,0 days 00:00:36.767000,0 days 00:00:21.149000,HARD,50.0,False,McLaren,1,False,78.35
PIA,81,51.0,0 days 00:01:17.909000,0 days 00:00:20.289000,0 days 00:00:36.853000,0 days 00:00:20.767000,HARD,51.0,False,McLaren,1,True,77.909
PIA,81,52.0,0 days 00:01:18.214000,0 days 00:00:20.475000,0 days 00:00:36.918000,0 days 00:00:20.821000,HARD,52.0,False,McLaren,1,False,78.214
PIA,81,53.0,0 days 00:01:17.609000,0 days 00:00:20.197000,0 days 00:00:36.647000,0 days 00:00:20.765000,HARD,53.0,False,McLaren,12,True,77.609
PIA,81,54.0,0 days 00:01:17.362000,0 days 00:00:20.138000,0 days 00:00:36.581000,0 days 00:00:20.643000,HARD,54.0,False,McLaren,1,True,77.362
PIA,81,55.0,0 days 00:01:17.445000,0 days 00:00:20.280000,0 days 00:00:36.420000,0 days 00:00:20.745000,HARD,55.0,False,McLaren,1,False,77.445
PIA,81,56.0,0 days 00:01:17.456000,0 days 00:00:20.141000,0 days 00:00:36.593000,0 days 00:00:20.722000,HARD,56.0,False,McLaren,1,False,77.456
PIA,81,57.0,0 days 00:01:17.300000,0 days 00:00:20.171000,0 days 00:00:36.449000,0 days 00:00:20.680000,HARD,57.0,False,McLaren,1,True,77.3
PIA,81,58.0,0 days 00:01:17.344000,0 days 00:00:20.138000,0 days 00:00:36.580000,0 days 00:00:20.626000,HARD,58.0,False,McLaren,1,False,77.344
PIA,81,59.0,0 days 00:01:17.042000,0 days 00:00:20.007000,0 days 00:00:36.462000,0 days 00:00:20.573000,HARD,59.0,False,McLaren,1,True,77.042
PIA,81,60.0,0 days 00:01:16.617000,0 days 00:00:19.928000,0 days 00:00:36.142000,0 days 00:00:20.547000,HARD,60.0,False,McLaren,1,True,76.617
PIA,81,61.0,0 days 00:01:16.771000,0 days 00:00:19.986000,0 days 00:00:36.265000,0 days 00:00:20.520000,HARD,61.0,False,McLaren,1,False,76.771
PIA,81,62.0,0 days 00:01:17.095000,0 days 00:00:19.949000,0 days 00:00:36.525000,0 days 00:00:20.621000,HARD,62.0,False,McLaren,1,False,77.095
PIA,81,63.0,0 days 00:01:16.921000,0 days 00:00:19.929000,0 days 00:00:36.296000,0 days 00:00:20.696000,HARD,63.0,False,McLaren,1,False,76.921
PIA,81,64.0,0 days 00:01:16.909000,0 days 00:00:19.960000,0 days 00:00:36.311000,0 days 00:00:20.638000,HARD,64.0,False,McLaren,1,False,76.909
PIA,81,65.0,0 days 00:01:16.391000,0 days 00:00:19.859000,0 days 00:00:36.103000,0 days 00:00:20.429000,HARD,65.0,False,McLaren,1,True,76.391
PIA,81,66.0,0 days 00:01:16.640000,0 days 00:00:19.873000,0 days 00:00:36.203000,0 days 00:00:20.564000,HARD,66.0,False,McLaren,1,False,76.64
PIA,81,67.0,0 days 00:01:16.596000,0 days 00:00:19.839000,0 days 00:00:36.084000,0 days 00:00:20.673000,HARD,67.0,False,McLaren,1,False,76.596
PIA,81,68.0,0 days 00:01:16.601000,0 days 00:00:19.939000,0 days 00:00:36.158000,0 days 00:00:20.504000,HARD,68.0,False,McLaren,1,False,76.601
PIA,81,69.0,0 days 00:01:17.371000,0 days 00:00:19.897000,0 days 00:00:36.658000,0 days 00:00:20.816000,HARD,69.0,False,McLaren,1,False,77.371
PIA,81,70.0,0 days 00:01:17.270000,0 days 00:00:20.237000,0 days 00:00:36.385000,0 days 00:00:20.648000,HARD,70.0,False,McLaren,1,False,77.27
PIA,81,71.0,0 days 00:01:17.184000,0 days 00:00:20.201000,0 days 00:00:36.419000,0 days 00:00:20.564000,HARD,71.0,False,McLaren,1,False,77.184
PIA,81,72.0,0 days 00:01:16.652000,0 days 00:00:19.997000,0 days 00:00:36.187000,0 days 00:00:20.468000,HARD,72.0,False,McLaren,1,False,76.652
PIA,81,73.0,0 days 00:01:16.281000,0 days 00:00:19.884000,0 days 00:00:36.018000,0 days 00:00:20.379000,HARD,73.0,False,McLaren,1,True,76.281
PIA,81,74.0,0 days 00:01:16.356000,0 days 00:00:19.798000,0 days 00:00:36.132000,0 days 00:00:20.426000,HARD,74.0,False,McLaren,1,False,76.356
PIA,81,75.0,0 days 00:01:16.644000,0 days 00:00:19.912000,0 days 00:00:36.316000,0 days 00:00:20.416000,HARD,75.0,False,McLaren,1,False,76.644
PIA,81,76.0,0 days 00:01:16.590000,0 days 00:00:19.798000,0 days 00:00:36.224000,0 days 00:00:20.568000,HARD,76.0,False,McLaren,1,False,76.59
PIA,81,77.0,0 days 00:01:16.734000,0 days 00:00:19.982000,0 days 00:00:36.267000,0 days 00:00:20.485000,HARD,77.0,False,McLaren,1,False,76.734
PIA,81,78.0,0 days 00:01:17.126000,0 days 00:00:19.954000,0 days 00:00:36.457000,0 days 00:00:20.715000,HARD,78.0,False,McLaren,1,False,77.126
SAI,55,1.0,0 days 00:41:02.721000,,0 days 00:00:58.173000,,MEDIUM,1.0,True,Ferrari,1254,False,2462.721
SAI,55,2.0,,0 days 00:00:26.909000,0 days 00:00:39.245000,,HARD,1.0,True,Ferrari,14,False,
SAI,55,3.0,0 days 00:01:25.012000,0 days 00:00:24.363000,0 days 00:00:38.522000,0 days 00:00:22.127000,HARD,2.0,True,Ferrari,1,True,85.012
SAI,55,4.0,0 days 00:01:22.358000,0 days 00:00:21.840000,0 days 00:00:38.618000,0 days 00:00:21.900000,HARD,3.0,True,Ferrari,1,True,82.358
SAI,55,5.0,0 days 00:01:21.978000,0 days 00:00:21.567000,0 days 00:00:38.328000,0 days 00:00:22.083000,HARD,4.0,True,Ferrari,1,True,81.978
SAI,55,6.0,0 days 00:01:21.163000,0 days 00:00:21.397000,0 days 00:00:38.217000,0 days 00:00:21.549000,HARD,5.0,True,Ferrari,1,True,81.163
SAI,55,7.0,0 days 00:01:21.466000,0 days 00:00:21.283000,0 days 00:00:38.239000,0 days 00:00:21.944000,HARD,6.0,True,Ferrari,1,False,81.466
SAI,55,8.0,0 days 00:01:20.272000,0 days 00:00:21.208000,0 days 00:00:37.732000,0 days 00:00:21.332000,HARD,7.0,True,Ferrari,1,True,80.272
